date,season,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
2010-01-10,Oct2010,1.5574937535,1.40802968219,1.62863666148,1.83184125042,1.09053251924,0.907337674635,0.827809656841,0.860504757531,0.72510959507,0.801377991453,0.996836781609,0.0,0.0,1.51069181982,0.0,0.0231904761905,0.0,0.0,0.0,0.75394,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,Nov2010,1.85077220791,1.60313390393,1.76420096728,2.16010701736,1.52407722723,1.21141748056,0.910744174448,0.95996276057,0.87940192147,0.982620713913,0.838704337735,0.923346828666,1.63845328467,1.88424871355,0.0,1.20966989088,1.28896930233,0.884829189189,1.31721626214,0.8873444,0,0,0.0,0.0,0.0,0.720987179487,0.0,1.33288735632
2010-01-12,Dec2010,1.93824347248,1.64520081764,1.85438595726,2.2622456231,1.7708995555,1.2317212843,1.05326100822,1.15854796128,1.10634217842,1.12259959789,0.980924028125,1.30460392268,1.32774339263,1.76281065508,1.75196666667,1.16846738576,1.53845353698,1.28549575221,0.866642370476,1.1765941989,0,0,1.01109800995,0.6208,0.0,1.27925172414,0.0,1.05723127895
2011-01-01,Jan2011,2.1797155323,1.87300014164,1.93727221244,2.46040176345,2.06938378028,1.49307437242,1.33487620946,1.45472574366,1.40400637116,1.49789724925,1.39037283107,1.36834186909,1.59653698428,2.1677898658,1.39755148248,1.24805611459,1.30614425813,1.56123137996,1.17912701379,1.64540471976,0,0,1.09484166667,1.07425116883,0.0618913793103,1.34968288,1.29581558935,1.26622540609
2011-01-02,Feb2011,2.38235263599,2.09333800739,2.1159301976,2.512908943,2.28305473093,1.71448029025,1.69564688371,1.65201918213,1.58623528445,1.52740809091,1.59303500921,1.58081410075,1.60988994437,2.43404030377,0.815825568182,1.28275486799,1.32644639175,1.74937145791,1.5975737452,1.308457844,0,0,1.78631657754,1.41700005784,0.0208,2.04830085197,1.54616275416,1.58766391141
2011-01-03,Mar2011,2.62818124095,2.29120922272,2.46577012118,2.92480196016,2.54697738063,1.99035455452,1.84853446044,1.94351669983,1.76996681588,1.71092726031,1.78751395975,1.64177084396,1.82979714286,2.41631645491,1.34793997785,1.4982835221,1.59990354839,1.92900956023,1.5633130163,1.10672133971,0,0,1.87799521277,1.43892030361,0.709286694102,2.04181246696,1.38920290237,1.73376588201
2011-01-04,Apr2011,2.75560370349,2.35676095037,2.54866639781,3.06171377833,2.57765939472,2.19407572351,1.98274735643,2.00422728693,1.74228788293,1.65243487941,1.65175981119,1.46014600273,1.72720713101,2.63019029503,1.28844064516,1.46997481383,1.58550544174,1.84302727273,1.58750128351,1.51649225923,0,0,1.39949714286,0.929369760479,0.353747692308,2.30363724559,1.61821592973,1.68718039378
2011-01-10,Oct2011,1.16508449493,1.14302286595,1.42762052915,1.0938681307,0.701828504673,0.934704515501,0.859602793172,0.831252512801,0.779236444444,0.830934405145,0.9047,0.0,0.0,1.39673601469,0.0,0.618405890052,0.0,0.0,0.0,0.5077,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2011-01-11,Nov2011,1.58661306934,1.3169434898,1.60034510398,1.6325983312,1.18099324629,1.06487590557,0.981208182664,0.958020881238,0.882786518601,0.871380256483,0.870359007564,2.96616582598,0.0,1.78126615925,0.8854,0.854805315583,0.977648220641,1.39475784946,0.4487859375,1.03088671329,0,0,0.0,0.0,0.0,1.41065915493,0.589989361702,0.917382241015
2011-01-12,Dec2011,1.86562479382,1.34173472194,1.78770858572,2.11355805933,1.42643041622,1.23477956159,1.09374312591,1.02901005098,1.05933552152,0.994538545455,1.14780558568,0.939107007708,0.757371612903,1.80658980283,1.06277577578,1.10850507142,1.22439036496,1.36365698529,1.15488147981,1.02673469945,0,0,0.0,0.0,0.0,1.56194168675,1.09936349604,1.10671327862
2012-01-01,Jan2012,2.14785139603,1.56111217676,1.87203269961,2.41434812674,1.64832122148,1.49979030362,1.2823962898,1.2969928468,1.27923239568,1.26601189345,1.19188927118,1.33143889068,1.03295508475,2.6199573481,1.16079120988,1.25580984615,1.43807980214,1.8319729927,1.38495561115,1.14266944444,0,0,1.0916389313,0.0,0.0,2.23466195446,1.2470476384,1.37188440503
2012-01-02,Feb2012,2.22803185559,1.77148122276,2.29793641652,2.54765522356,1.89718586244,1.75089926945,1.57368489909,1.46706654394,1.41991664205,1.42176783992,1.42608099017,1.6885280303,2.4203,2.45877577559,1.19859319419,1.37975036704,1.40979868132,1.88789052133,1.67118499885,1.36431027714,0,0,1.31857058824,0.69374137931,0.730664238411,2.05634248609,1.50640294184,1.49376672123
2012-01-03,Mar2012,2.70015525589,1.91029747982,2.30963565342,2.92178401922,2.12492384386,1.86373117022,1.73936373203,1.66922071214,1.50187332387,1.50582955363,1.3415113456,1.29321849282,1.1051713615,3.35229655984,1.43160589327,1.6111876963,1.63353526109,2.09291232394,1.81600793659,1.50727268966,0,0,1.50115762712,1.56851666667,2.36417266187,2.89744013841,1.41083761752,1.69071115718
2012-01-04,Apr2012,2.80916282281,2.05885275121,2.25638874648,2.92796888009,2.37382693849,2.1439773335,2.00034721521,1.93347889941,1.6758185834,1.34795095533,1.25578018117,1.30505296437,1.1652467,2.56149040656,1.31629721237,1.56887615246,2.05108381234,2.361503125,1.84975196989,1.56682674638,0,0,1.00104065041,1.39380869565,3.0871,2.25130435754,1.56695869657,1.65319655389
2012-01-10,Oct2012,1.46840119766,1.15548411903,1.4021392588,1.6665688928,0.790008892653,0.894877723853,0.768230320672,0.752913692782,0.7372973965,0.612580321285,2.0662,0.0,1.44954262295,1.148952539,0.0,0.448461068702,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-11,Nov2012,1.84234348761,1.39196263853,1.61489123847,2.20893767728,1.09014028971,1.21041334585,1.02316517111,0.856925399595,0.807083199866,0.759419691346,0.834055061824,1.03076447368,1.68090625,1.80540148287,0.0,1.01525718326,0.951492509363,1.38320212766,0.896921409214,0.435732407407,0,0,0.0,0.0,0.0,0.856228467153,0.4411,0.965554402895
2012-01-12,Dec2012,1.95362120245,1.41541213541,1.58022398148,2.33355219244,1.35756195767,1.45144899534,1.10800220678,1.12708744998,1.05453618545,1.1367262178,1.04780162176,1.1535986755,1.96180491803,2.10029124032,0.758798798077,0.98554437165,1.14460823258,1.52024757463,1.09143002576,0.764459654179,0,0,0.386037349398,1.15775,0.0,1.80930143627,0.975341786448,1.18174789676
2013-01-01,Jan2013,2.26383453011,1.42269828815,1.39852908093,2.75013739863,1.50286294931,1.61156797156,1.38634440386,1.32890215658,1.1701122718,1.24906084875,1.11767724594,1.13881073363,1.2022969697,2.12920761749,0.922678480311,1.04974980843,1.16702442105,1.41028580122,1.30603625723,1.10358491525,0,0,1.1404056,1.4852709236,1.16493448276,2.00219767442,1.28447388856,1.33029404019
2013-01-02,Feb2013,2.34385177008,1.4655218601,1.42118260505,2.92170313818,1.67259775173,1.64282653638,1.42486682483,1.34958615557,1.23436639492,1.25867796718,1.38267005282,1.34024607498,1.09869290682,2.12549220174,1.18100159102,1.29310157553,1.31248101504,1.64445350554,1.45652355815,1.16044556482,0,0,1.04383504274,0.895119517544,0.981434686347,2.62571697819,1.44600061309,1.52385996742
2013-01-03,Mar2013,2.64029032743,1.93435175773,1.63432324018,3.0325270592,2.02502293818,2.07792644582,1.66483914795,1.87544993323,1.57222081346,1.47940464858,1.49981242958,1.52677299655,1.45688036322,1.94591854067,1.70352444339,1.62806030603,1.69530926366,1.91672060185,1.72474288251,1.54170863758,0,0,1.50650724638,1.26893476531,0.471512428298,2.01975154639,1.90972690355,1.69776320962
2013-01-04,Apr2013,2.63058496995,2.19427305646,1.78492713776,2.88698685987,2.24495296302,2.2117054127,1.80208118269,1.97614532017,1.68246396754,1.69775584973,1.59105344855,1.64096389642,1.48974404712,1.97163739028,1.61791351759,1.4909795559,1.73262964519,2.17149025735,1.60515310759,1.39662306136,0,0,1.20596300578,1.19491933775,0.142320873786,1.73780108578,1.59562637931,1.70735391206
2013-01-10,Oct2013,2.2103055153,1.33902527222,1.32271033739,2.32055385911,1.61601237521,1.62068372548,0.984508192612,0.892879313351,0.71868768621,0.790462126866,0.678011105304,0.0,0.0,1.51657505428,0.0,0.915155505618,0.0,0.0,0.0,0.3861,0,0,0.0,0.0,0.0,0.0,0.0,0.0
2013-01-11,Nov2013,2.4763507129,1.49783516528,1.57000774901,2.61821520471,1.91714162423,1.64580626645,1.19625377471,1.127221106,0.939721403548,0.938151102177,0.961840039757,0.0,1.99574444444,1.69921395013,0.666336567164,1.03983891921,1.18577846442,0.90148778626,0.895884366925,1.13071592593,0,0,0.0,0.0,0.0,2.49195454545,0.0,1.098380271
2013-01-12,Dec2013,2.71631137141,1.56694251589,1.61155871215,2.7909092767,2.09697926649,1.90274256728,1.30312743725,1.27282847367,1.11729560595,1.23766735302,1.16242881569,1.26976555948,1.65792842105,2.37394341191,1.07551224165,1.15157700114,1.1095482716,1.39183187023,0.900104917463,1.61298359788,0,0,0.760903846154,1.0702796,0.0,2.19891899038,1.40671322978,1.21668182443
2014-01-01,Jan2014,2.91283250592,1.72409473851,1.68651423922,2.95564869278,2.34571841128,2.05911220708,1.55709117283,1.50286563343,1.36409743722,1.43049414158,1.23783739135,1.40301955931,1.01398092486,2.63613729352,1.32671865497,1.28493034729,1.35867094266,1.57360757895,1.40733879965,1.32206859206,0,0,1.25051761364,1.08332594142,0.0,1.88494474886,2.06787446884,1.4980728099
2014-01-02,Feb2014,3.13140299876,1.99734344177,1.84314950589,3.15128356413,2.43356469953,2.30496531443,1.87978023448,1.90413221792,1.6117725073,1.53392359187,1.40490448497,1.31046022794,2.58865714286,2.316157875,1.30709301878,1.3400232701,1.47981348837,1.53559042316,1.59795957318,1.59928285714,0,0,0.906962406015,1.13214492481,0.852426829268,3.13002794457,1.50277502224,1.51985968526
2014-01-03,Mar2014,3.36094157114,2.21716848987,1.99673534615,3.47519126874,2.5945182737,2.4414434258,2.00633528388,1.98793182832,1.73992549056,1.66485196357,1.62095961779,1.44253618677,1.0157863388,2.61101794077,1.51565809167,1.34505106565,1.53809796073,1.51783634146,1.82798136049,1.57758716861,0,0,1.47680642202,1.46039098074,0.832386567164,2.66413807169,1.62829812548,1.79455768116
2014-01-04,Apr2014,3.29447262738,2.34922249228,2.12359346877,3.40994781299,2.68804179387,2.41255002288,2.00761324021,2.20645617459,1.76102710286,1.77651151719,1.57886662235,1.33945940083,1.20182583436,2.47905028722,1.35089406084,1.4475754375,1.54320724534,1.54515178998,1.62134032296,1.66989698953,0,0,1.38041290323,1.22507965116,0.0,2.66171576626,1.45322154686,1.73133128168
2014-01-10,Oct2014,1.89186066834,0.973063305501,1.62329270822,1.81225815032,1.44660565572,1.54101322776,0.977223425285,0.831976095764,0.850262458909,0.685446670005,0.952226144953,1.06076781473,0.895875545852,1.57790733427,0.0,0.739362573099,0.742238461538,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.23388814433
2014-01-11,Nov2014,2.39205647181,1.2137855562,1.95469076255,2.39769854361,1.83730425081,1.79738160138,1.15647841339,1.03432778546,0.911017036364,0.851692927497,0.882951695498,1.34547145687,1.01029393443,2.22826624194,0.0,1.01856658673,1.14389620637,1.4465,0.0,1.50214342105,0,0,1.9372,0.0,0.0,0.0,0.0,1.10837627204
2014-01-12,Dec2014,2.52876723559,1.32743386537,2.09452268332,2.59225640656,2.04757878872,1.83568930068,1.27591483614,1.13684332605,1.05248771463,1.00979934431,1.12051947488,1.50656178487,1.69280950606,2.73916136127,1.02279202509,1.20594215464,1.08556121387,1.33444621212,1.00000972187,1.32445661479,0,0,1.28074166667,0.0,0.0,1.91043589286,0.983253157895,1.16475776881
2015-01-01,Jan2015,2.74004552945,1.46666123404,1.97762209454,2.84734423629,2.23482710784,2.08824027417,1.42675734516,1.37345633212,1.1980696674,1.24061585967,1.42184487259,1.53045428262,2.02566451234,3.10198298983,1.169057,1.39380490312,1.22174282958,1.16222101313,1.27395158324,1.51824656357,0,0,1.88513793103,1.09112701571,0.0,2.49825813953,1.44308119162,1.3323207377
2015-01-02,Feb2015,2.93295280093,1.73802986938,2.09416543883,3.09962832985,2.45862088792,2.34669455155,1.65625796051,1.55621803082,1.43463396046,1.43358884814,1.44756133517,1.45722424013,1.3860784897,3.0512981204,1.33372169947,1.4979087857,1.54179689682,1.58347846975,1.65033859628,1.25504709898,0,0,1.60057633136,1.28664957765,0.0,3.28876767516,1.68483565717,1.60620484677
2015-01-03,Mar2015,3.09314710446,2.00113176474,2.32495231965,3.11858541712,2.52672590208,2.53243970275,1.88786193753,1.67607730255,1.68812501354,1.64003530018,1.69233833032,1.69561339214,2.26959659624,2.96541632653,1.35211068668,1.52302824178,1.39083877851,1.89386878505,1.66372756436,1.26259074074,0,0,1.67634248366,1.40689931507,0.0,3.12234016393,1.82370143472,1.84884412065
2015-01-04,Apr2015,3.28033860734,2.24545914956,2.42252689662,3.32145600863,2.7530832902,2.5148775406,2.0329145865,1.89614060082,1.7191779587,1.67076919976,1.69461447941,1.59689662162,1.36971006289,2.76910947832,1.53874501593,1.55176578267,1.64857800687,1.90436615385,1.69284252086,1.25715505735,0,0,1.57518247423,2.90374081633,1.6061,2.73224876204,1.56967689564,1.78804867625
2015-01-10,Oct2015,1.67274132074,1.41831204431,1.62034514475,1.29265248627,1.24166607557,1.08021513669,0.987627449558,0.835304970684,0.727565003207,0.64308958124,0.754474712644,0.0,0.0,1.16621509207,0.0,0.697829378531,0.968712156863,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.3489625
2015-01-11,Nov2015,2.22417227455,1.69428901523,1.93307937876,1.95028621826,1.58856071864,1.24946397052,0.979809593508,0.992970742089,0.957119357274,0.864481861361,0.874713598326,0.0,1.78438461538,1.63154913366,0.661761764706,0.832774488848,1.24932978506,0.894551865672,1.62038430233,1.1561757764,0,0,0.0,0.0,0.0,3.07497645688,1.6371,1.05989270575
2015-01-12,Dec2015,2.40228917643,1.65544519358,1.88568079421,2.27290873371,1.81136199889,1.35670133471,1.14187506215,1.10236316487,1.1206468263,0.965899065756,1.05507335707,1.27356465621,0.746241666667,2.18548148526,0.926234512845,1.07354882569,1.04408308322,1.29357437673,1.23421382946,1.22848910053,0,0,1.79590465116,0.263,0.0,2.60670590278,0.918694469027,1.08970599296
2016-01-01,Jan2016,2.44938078706,1.81635401174,2.09145340582,2.41693782333,2.06647114998,1.57461095573,1.33932653889,1.26823825851,1.35077462275,1.31238537479,1.10852750353,1.13601149089,0.0,2.23162145989,0.983698335975,1.20972646977,1.43987161036,1.39546194969,1.56925814714,1.2821975522,0,0,1.0182120155,1.27353090129,0.0,2.1073907489,1.29132329377,1.38254070139
2016-01-02,Feb2016,2.62602475382,1.91963132211,2.32984310123,2.87714620447,2.22997888375,1.72706357282,1.49219649775,1.52003734814,1.56527770487,1.46619098948,1.36093459495,1.2280535461,1.37512698413,2.5282815086,1.13826737993,1.33222498084,1.47948473804,1.57682617188,1.65037550625,1.43698275218,0,0,1.25488181818,1.35310454545,1.45097564103,2.0437744186,1.43582922535,1.47607277526
2016-01-03,Mar2016,2.78179785449,2.04027164192,2.31842266676,3.17915746414,2.44550239794,1.90967577922,1.55418937895,1.69681472859,1.69534855767,1.57601474738,1.56502733695,1.39646364341,1.31395157895,2.91282175971,1.19245264678,1.52566272625,1.62715125828,1.65444167963,1.69787565513,1.5209372956,0,0,1.74721196319,1.31384866242,0.961441455696,2.341584,1.52153410907,1.66532573133
2016-01-04,Apr2016,2.8331106611,2.12787461485,2.32886739179,3.17505295728,2.3479084418,2.01663240508,1.65611123358,1.8236825081,1.7337599806,1.64763989577,1.53161798087,1.40631463835,1.35176050553,2.42026200631,1.41714567133,1.55301245747,1.64462785844,1.70314847162,1.99666296652,1.73772918108,0,0,1.66349554656,0.0781,0.312385,1.55381451104,1.76402670898,1.71347302865
